date,float,Close/Last,Open,High,Low
07/22/2020,18.5499999999993,10706.13,10687.58,10745.32,10627.45
07/21/2020,-157.519999999999,10680.36,10837.88,10839.93,10650.46
07/20/2020,241.07,10767.09,10526.02,10783.8,10488.04
07/17/2020,2.67000000000007,10503.19,10500.52,10532.62,10421.21
07/16/2020,29.9599999999991,10473.83,10443.87,10499.79,10364.39
07/15/2020,-26.2299999999996,10550.49,10576.72,10604.67,10420.54
07/14/2020,178.33,10488.58,10310.25,10497.83,10182.46
07/13/2020,-339.08,10390.84,10729.92,10824.78,10368.04
07/10/2020,71.5300000000007,10617.44,10545.91,10622.35,10447.01
07/09/2020,-15.9699999999993,10547.75,10563.72,10578.1,10379.91
07/08/2020,83.1499999999996,10492.5,10409.35,10494.63,10350.96
07/07/2020,-68.5699999999997,10343.89,10412.46,10518.98,10337.98
07/06/2020,73.2700000000004,10433.65,10360.38,10462.05,10354.98
07/02/2020,-61.0400000000009,10207.63,10268.67,10310.36,10194.06
07/01/2020,90.9599999999991,10154.63,10063.67,10197.19,10048.04
06/30/2020,183.48,10058.77,9875.29,10085.59,9863.67
06/29/2020,102.43,9874.15,9771.72,9877.34,9663.61
06/26/2020,-237.900000000001,9757.22,9995.12,10000.67,9749.07
06/25/2020,117.639999999999,10017,9899.36,10023.28,9810.47
06/24/2020,-183.75,9909.17,10092.92,10137.5,9842.22
06/23/2020,0.540000000000873,10131.37,10130.83,10221.85,10112.44
06/22/2020,110.98,10056.47,9945.49,10059.61,9916.6
06/19/2020,-96.0099999999984,9946.12,10042.13,10053.91,9872.94
06/18/2020,50.5699999999997,9943.05,9892.48,9959.2,9885.66
06/17/2020,-32.7799999999988,9910.53,9943.31,9991.21,9891.81
06/16/2020,-53.9099999999999,9895.87,9949.78,9963.63,9748.38
06/15/2020,299.120000000001,9726.02,9426.9,9756.07,9403
06/12/2020,-127.060000000001,9588.81,9715.87,9768.64,9413.62
06/11/2020,-298.51,9492.73,9791.24,9868.08,9491.3
06/10/2020,8.03000000000066,10020.35,10012.32,10086.89,9962.58
06/09/2020,86.5599999999995,9953.75,9867.19,10002.5,9863.27
06/08/2020,101.299999999999,9924.74,9823.44,9927.13,9780.61
06/05/2020,110.539999999999,9814.08,9703.54,9845.69,9685.35
06/04/2020,-33.8400000000001,9615.81,9649.65,9716.14,9560.41
06/03/2020,31.0499999999993,9682.91,9651.86,9707.78,9627.18
06/02/2020,41.8400000000001,9608.37,9566.53,9611.22,9472.08
06/01/2020,80.6299999999992,9552.05,9471.42,9571.28,9462.32
05/29/2020,107.52,9489.87,9382.35,9505.55,9324.73
05/28/2020,-24,9368.99,9392.99,9523.64,9345.28
05/27/2020,66.2399999999998,9412.36,9346.12,9414.62,9144.28
05/26/2020,-160.99,9340.22,9501.21,9501.21,9333.16
05/22/2020,46.0400000000009,9324.59,9278.55,9328.28,9239.41
05/21/2020,-90.3100000000013,9284.88,9375.19,9405.25,9254.85
05/20/2020,70.1599999999999,9375.78,9305.62,9392.82,9304.2
05/19/2020,-42.3599999999988,9185.1,9227.46,9317.25,9183.25
05/18/2020,57.6800000000003,9234.83,9177.15,9267.22,9154.35
05/15/2020,174.57,9014.56,8839.99,9018.4,8821.38
05/14/2020,155.679999999998,8943.72,8788.04,8945.71,8705.25
05/13/2020,-142.879999999999,8863.17,9006.05,9074.16,8752.68
05/12/2020,-222.59,9002.55,9225.14,9250.96,9000.06
05/11/2020,137.43,9192.34,9054.91,9241.92,9053.17
05/08/2020,64.4300000000003,9121.32,9056.89,9125.98,9018.21
05/07/2020,5.8799999999992,8979.66,8973.78,9015.99,8932.85
05/06/2020,-20.3100000000013,8854.39,8874.7,8933.25,8819.37
05/05/2020,-0.539999999999054,8809.12,8809.66,8909.96,8781.31
05/04/2020,155.389999999999,8710.71,8555.32,8715.82,8537.83
05/01/2020,-76.3400000000001,8604.95,8681.29,8754.46,8566.84
04/30/2020,-21.4600000000009,8889.55,8911.01,8926.11,8825.83
04/29/2020,112.009999999998,8914.71,8802.7,8957.26,8765.01
04/28/2020,-217.950000000001,8607.73,8825.68,8830.57,8600.7
04/27/2020,12.1800000000003,8730.16,8717.98,8754.57,8697.37
04/24/2020,104.440000000001,8634.52,8530.08,8642.93,8464.42
04/23/2020,-34.0900000000001,8494.75,8528.84,8635.22,8475.2
04/22/2020,60.8299999999999,8495.38,8434.55,8537.31,8404.54
04/21/2020,-197.460000000001,8263.23,8460.69,8480.29,8215.69
04/20/2020,7.35999999999876,8560.73,8553.37,8684.91,8553.37
04/17/2020,-17.3400000000001,8650.14,8667.48,8670.3,8531.69
04/16/2020,53.25,8532.36,8479.11,8560.16,8393.27
04/15/2020,37.2200000000012,8393.18,8355.96,8464.66,8308.79
04/14/2020,162.530000000001,8515.74,8353.21,8531.11,8338.09
04/13/2020,64.7300000000005,8192.42,8127.69,8200.44,8035.95
04/09/2020,-15.4300000000003,8153.58,8169.01,8227.91,8072.32
04/08/2020,115.179999999999,8090.9,7975.72,8114.43,7901.94
04/07/2020,-242.73,7887.26,8129.99,8146.43,7881.22
04/06/2020,253.07,7913.24,7660.17,7938.33,7617.79
04/03/2020,-104.190000000001,7373.08,7477.27,7518.72,7288.11
04/02/2020,169.860000000001,7487.31,7317.45,7501.7,7307.95
04/01/2020,-98.9200000000001,7360.58,7459.5,7566.37,7301.98
03/31/2020,-39.96,7700.1,7740.06,7880.31,7642.86
03/30/2020,190.69,7774.15,7583.46,7784.35,7539.97
03/27/2020,-51.8699999999999,7502.38,7554.25,7716.24,7491.13
03/26/2020,335.33,7797.54,7462.21,7809.82,7462.21
03/25/2020,-37.0599999999995,7384.3,7421.36,7671.21,7276.4
03/24/2020,221.71,7417.86,7196.15,7418.37,7169.86
03/23/2020,13.3900000000003,6860.67,6847.28,6984.94,6631.42
03/20/2020,-368.549999999999,6879.52,7248.07,7354.44,6854.67
03/19/2020,154.13,7150.58,6996.45,7341.38,6858.38
03/18/2020,87.5200000000004,6989.84,6902.32,7182.83,6686.36
03/17/2020,262.78,7334.78,7072,7406.23,6828.91
03/16/2020,-488.139999999999,6904.59,7392.73,7422.2,6882.86
03/13/2020,264.49,7874.88,7610.39,7875.93,7219.09
03/12/2020,-196.78,7201.8,7398.58,7712.33,7194.67
03/11/2020,-184.2,7952.05,8136.25,8181.36,7850.95
03/10/2020,124.49,8344.25,8219.76,8347.4,7930.43
03/09/2020,-7.25,7950.68,7957.93,8243.31,7943.16
03/06/2020,106.6,8575.62,8469.02,8612.36,8375.13
03/05/2020,-51.4899999999998,8738.6,8790.09,8921.08,8677.39
03/04/2020,183.99,9018.09,8834.1,9019.96,8757.66
03/03/2020,-281.01,8684.09,8965.1,9070.32,8602.89
03/02/2020,285.02,8952.16,8667.14,8952.81,8543.35
02/28/2020,297.630000000001,8567.37,8269.74,8591.82,8264.16
02/27/2020,-177.550000000001,8566.48,8744.03,8904.11,8562.05
02/26/2020,-30.7799999999988,8980.77,9011.55,9148.32,8927.8
02/25/2020,-335.59,8965.61,9301.2,9315.26,8940.49
02/24/2020,32.8400000000001,9221.28,9188.44,9322.88,9166.01
02/21/2020,-131.42,9576.59,9708.01,9715.95,9542.33
02/20/2020,-48.2400000000016,9750.96,9799.2,9820.86,9636.94
02/19/2020,34.3700000000008,9817.18,9782.81,9838.37,9777.1
02/18/2020,53.6999999999989,9732.74,9679.04,9747.68,9675.8
02/14/2020,2.28000000000065,9731.18,9728.9,9746.36,9693.05
02/13/2020,54.9299999999985,9711.97,9657.04,9748.32,9650.02
02/12/2020,37.3599999999988,9725.96,9688.6,9728.77,9666.68
02/11/2020,-41.9499999999989,9638.94,9680.89,9714.74,9617.21
02/10/2020,134.76,9628.39,9493.63,9628.66,9493.63
02/07/2020,-6.1299999999992,9520.51,9526.64,9570.09,9496.53
02/06/2020,31.1700000000001,9572.15,9540.98,9575.66,9505.68
02/05/2020,-65.4200000000001,9508.68,9574.1,9574.94,9454.93
02/04/2020,69.5799999999999,9467.97,9398.39,9485.38,9374.05
02/03/2020,82.6800000000003,9273.4,9190.72,9299.85,9188.55
01/31/2020,-133.99,9150.94,9284.93,9324.8,9123.22
01/30/2020,87.7800000000007,9298.93,9211.15,9303,9185.18
01/29/2020,-43.1000000000004,9275.16,9318.26,9329.11,9249.04
01/28/2020,67.8600000000006,9269.68,9201.82,9288.87,9182.33
01/27/2020,46.8500000000004,9139.31,9092.46,9185.45,9088.04
01/24/2020,-131.290000000001,9314.91,9446.2,9451.43,9273.23
01/23/2020,24.7600000000002,9402.48,9377.72,9409.2,9334.13
01/22/2020,-29.8400000000001,9383.77,9413.61,9439.29,9375.13
01/21/2020,9.73999999999978,9370.81,9361.07,9397.58,9350.2
01/17/2020,-3.43000000000029,9388.94,9392.37,9393.48,9346.81
01/16/2020,43.6799999999985,9357.13,9313.45,9357.92,9301.32
01/15/2020,4.94000000000051,9258.7,9253.76,9298.82,9231.14
01/14/2020,-19.2800000000007,9251.33,9270.61,9298.33,9226.49
01/13/2020,60.210000000001,9273.93,9213.72,9274.49,9193.06
01/10/2020,-54.0799999999999,9178.86,9232.94,9235.2,9164.66
01/09/2020,1.15999999999985,9203.43,9202.27,9215.95,9158.5
01/08/2020,61.2099999999991,9129.24,9068.03,9168.89,9059.38
01/07/2020,-8.05999999999949,9068.58,9076.64,9091.93,9042.55
01/06/2020,127.959999999999,9071.46,8943.5,9072.41,8943.5
01/03/2020,44.3400000000001,9020.77,8976.43,9065.76,8976.43
01/02/2020,52.7300000000014,9092.19,9039.46,9093.43,9010.89
12/31/2019,53.8600000000006,8972.6,8918.74,8975.35,8912.77
12/30/2019,-58.4600000000009,8945.99,9004.45,9006.36,8909.19
12/27/2019,-42.8499999999985,9006.62,9049.47,9052,8987.32
12/26/2019,52.1800000000003,9022.39,8970.21,9022.46,8968.45
12/24/2019,-2.13000000000102,8952.88,8955.01,8957.12,8934.36
12/23/2019,-4.55000000000109,8945.65,8950.2,8956.64,8934.55
12/20/2019,13.119999999999,8924.96,8911.84,8931.91,8901.87
12/19/2019,48.25,8887.22,8838.97,8888.13,8838.97
12/18/2019,-6.92000000000007,8827.73,8834.65,8848.76,8820.42
12/17/2019,-6.10999999999876,8823.36,8829.47,8831.99,8804.6
12/16/2019,22.9200000000001,8814.23,8791.31,8833.45,8789.77
12/13/2019,20.9699999999993,8734.88,8713.91,8768.87,8697.58
12/12/2019,71.9599999999991,8717.32,8645.36,8745.82,8633.6
12/11/2019,22.9299999999985,8654.05,8631.12,8658.48,8622.35
12/10/2019,-7.3799999999992,8616.18,8623.56,8650.76,8600.82
12/09/2019,-29.0300000000007,8621.83,8650.86,8678.85,8619.77
12/06/2019,22.2800000000007,8656.53,8634.25,8665.44,8630.57
12/05/2019,-17.2299999999996,8570.7,8587.93,8588.89,8541.92
12/04/2019,9.21999999999935,8566.67,8557.45,8584.88,8552.38
12/03/2019,59.9200000000001,8520.64,8460.72,8523.98,8435.4
12/02/2019,-104.85,8567.99,8672.84,8672.84,8540.16
11/29/2019,-16.5400000000009,8665.47,8682.01,8697.32,8664.04
11/27/2019,35.5900000000001,8705.18,8669.59,8705.91,8662.58
11/26/2019,12.5300000000007,8647.93,8635.4,8659.73,8625.62
11/25/2019,72.8400000000002,8632.49,8559.65,8633.15,8559.65
11/22/2019,-10.6600000000017,8519.88,8530.54,8535.46,8477.49
11/21/2019,-21.6600000000017,8506.21,8527.87,8530.73,8487.29
11/20/2019,-16.8400000000001,8526.73,8543.57,8578.27,8468.63
11/19/2019,-7.36000000000058,8570.66,8578.02,8589.76,8536.73
11/18/2019,20.7800000000007,8549.94,8529.16,8559.78,8503.62
11/15/2019,16.3500000000004,8540.83,8524.48,8540.83,8506.8
11/14/2019,17.9600000000009,8479.02,8461.06,8485.36,8441.58
11/13/2019,27.0799999999999,8482.1,8455.02,8496.9,8451.34
11/12/2019,15.0200000000004,8486.09,8471.07,8514.84,8462.99
11/11/2019,33.0200000000004,8464.28,8431.26,8467.29,8425.48
11/08/2019,52.6399999999994,8475.31,8422.67,8475.57,8405.89
11/07/2019,-20.5900000000001,8434.52,8455.11,8483.16,8415.87
11/06/2019,-15.9400000000005,8410.63,8426.57,8426.57,8379.33
11/05/2019,-11.9400000000005,8434.68,8446.62,8457.39,8421.05
11/04/2019,-12.2999999999993,8433.2,8445.5,8451.37,8421.3
11/01/2019,51.3500000000004,8386.4,8335.05,8386.75,8326.56
10/31/2019,-22.0199999999986,8292.36,8314.38,8321.8,8248.81
10/30/2019,19.6999999999989,8303.98,8284.28,8315.5,8241.7
10/29/2019,-36.5,8276.85,8313.35,8319.29,8275.14
10/28/2019,40.2199999999993,8325.99,8285.77,8335.56,8285.27
10/25/2019,92.5300000000007,8243.12,8150.59,8249.97,8150.59
10/24/2019,5.76000000000022,8185.8,8180.04,8187.84,8137.66
10/23/2019,29.5500000000002,8119.79,8090.24,8122.88,8078.35
10/22/2019,-83.8199999999997,8104.3,8188.12,8194.62,8101.98
10/21/2019,25.5699999999997,8162.99,8137.42,8164.14,8117.26
10/18/2019,-60.3100000000004,8089.54,8149.85,8157.36,8045.37
10/17/2019,-20.0599999999995,8156.85,8176.91,8183.64,8131.25
10/16/2019,4.36999999999989,8124.18,8119.81,8146.15,8103.38
10/15/2019,73.8599999999997,8148.71,8074.85,8166.18,8071.81
10/14/2019,4.29999999999927,8048.65,8044.35,8069.85,8036.41
10/11/2019,-28.1599999999999,8057.04,8085.2,8115.8,8046.8
10/10/2019,46.2199999999993,7950.78,7904.56,7982.84,7899.81
10/09/2019,7.77999999999975,7903.74,7895.96,7930.92,7873.52
10/08/2019,-74.4900000000007,7823.78,7898.27,7921.88,7823.73
10/07/2019,-0.119999999999891,7956.29,7956.41,8013.31,7942.08
10/04/2019,74.0300000000007,7982.47,7908.44,7986.62,7899.39
10/03/2019,85.2399999999998,7872.26,7787.02,7872.26,7700
10/02/2019,-65.8800000000001,7785.25,7851.13,7852.7,7744.96
10/01/2019,-118.15,7908.68,8026.83,8062.5,7906.29
09/30/2019,35.25,7999.34,7964.09,8012.16,7949.63
09/27/2019,-107.48,7939.63,8047.11,8051.83,7890.28
09/26/2019,-39.46,8030.66,8070.12,8072.11,7991.02
09/25/2019,86.7200000000003,8077.38,7990.66,8095,7935.57
09/24/2019,-153.599999999999,7993.63,8147.23,8158.83,7969.65
09/23/2019,5.97000000000025,8112.46,8106.49,8135.81,8085.34
09/20/2019,-67.21,8117.67,8184.88,8202.82,8086.16
09/19/2019,-10.71,8182.88,8193.59,8237.43,8174.32
09/18/2019,2.77000000000044,8177.39,8174.62,8179.87,8086.22
09/17/2019,37.3700000000008,8186.02,8148.65,8188.23,8139.82
09/16/2019,31.8999999999996,8153.54,8121.64,8165.33,8121.25
09/13/2019,-13.8599999999997,8176.71,8190.57,8210.2,8165.47
09/12/2019,-12.1100000000006,8194.47,8206.58,8243.8,8176.73
09/11/2019,78,8169.68,8091.68,8169.68,8081.56
09/10/2019,34.1800000000003,8084.16,8049.98,8086.53,8001.68
09/09/2019,-43.4700000000003,8087.44,8130.91,8131.66,8052.34
09/06/2019,-22.5100000000002,8103.07,8125.58,8134.39,8098.52
09/05/2019,55.54,8116.83,8061.29,8134.42,8061.29
09/04/2019,27.0699999999997,7976.88,7949.81,7981.41,7928.94
09/03/2019,-32.2799999999997,7874.16,7906.44,7940.37,7847.32
08/30/2019,-52.2799999999998,7962.88,8015.16,8017.91,7914.74
08/29/2019,27.6100000000006,7973.39,7945.78,7992.29,7925.83
08/28/2019,58.5299999999998,7856.88,7798.35,7866.87,7766.67
08/27/2019,-81.8299999999999,7826.95,7908.78,7916.83,7795.18
08/26/2019,24.1599999999999,7853.74,7829.58,7856.04,7789.05
08/23/2019,-191.879999999999,7751.77,7943.65,8005.34,7730.77
08/22/2019,-47.3999999999996,7991.39,8038.79,8048.58,7937.12
08/21/2019,3.14000000000033,8020.21,8017.07,8036.94,7998.5
08/20/2019,-40.7999999999993,7948.56,7989.36,8010.58,7948.09
08/19/2019,-3.36999999999989,8002.81,8006.18,8026.75,7974.36
08/16/2019,67.6399999999994,7895.99,7828.35,7907.52,7828.35
08/15/2019,-23.5799999999999,7766.62,7790.2,7805.93,7716.55
08/14/2019,-103.39,7773.94,7877.33,7900.28,7762.87
08/13/2019,163.99,8016.36,7852.37,8065.24,7851.58
08/12/2019,-44.0799999999999,7863.41,7907.49,7924.99,7833.79
08/09/2019,-38.0499999999993,7959.14,7997.19,8020.56,7910.35
08/08/2019,117.57,8039.16,7921.59,8041.12,7896.15
08/07/2019,115.559999999999,7862.83,7747.27,7881.38,7702.42
08/06/2019,28.7600000000002,7833.27,7804.51,7845.01,7739.57
08/05/2019,-97.29,7726.04,7823.33,7836.45,7662.9
08/02/2019,-52.3500000000004,8004.07,8056.42,8068.8,7953.67
08/01/2019,-79.4400000000005,8111.12,8190.56,8311.04,8080.52
07/31/2019,-115.379999999999,8175.42,8290.8,8299.83,8110.02
07/30/2019,41.8400000000001,8273.61,8231.77,8295.46,8228.02
07/29/2019,-31.7700000000004,8293.33,8325.1,8325.28,8247.37
07/26/2019,35.9099999999999,8330.21,8294.3,8339.64,8291.12
07/25/2019,-56.1399999999994,8238.54,8294.68,8295.95,8233.4
07/24/2019,94.1399999999994,8321.5,8227.36,8321.81,8226.5
07/23/2019,8.89999999999964,8251.4,8242.5,8251.83,8193.89
07/22/2019,32.1499999999996,8204.14,8171.99,8218.42,8171.54
07/19/2019,-94.8500000000004,8146.49,8241.34,8245.78,8144.63
07/18/2019,55.4799999999996,8207.24,8151.76,8215.58,8135.12
07/17/2019,-38.79,8185.21,8224,8230.67,8184.66
07/16/2019,-28.8600000000006,8222.8,8251.66,8259.75,8204.23
07/15/2019,-4.98999999999978,8258.19,8263.18,8264.78,8236.27
07/12/2019,34.9399999999987,8244.14,8209.2,8245.66,8201.52
07/11/2019,-23.2399999999998,8196.04,8219.28,8226.18,8171.63
07/10/2019,19.3400000000011,8202.53,8183.19,8228.6,8160.56
07/09/2019,80.3199999999997,8141.73,8061.41,8146.98,8061.32
07/08/2019,-14.5299999999997,8098.38,8112.91,8112.91,8078.39
07/05/2019,38.5100000000002,8161.79,8123.28,8171.97,8093.66
07/03/2019,40.6599999999999,8170.23,8129.57,8170.23,8122.34
07/02/2019,22.4400000000005,8109.09,8086.65,8109.37,8063.1
07/01/2019,-54.6900000000005,8091.16,8145.85,8150.45,8059.29
06/28/2019,17.4799999999996,8006.24,7988.76,8010.15,7961.46
06/27/2019,28.4000000000005,7967.76,7939.36,7976.58,7935.47
06/26/2019,-23.9499999999998,7909.97,7933.92,7974.28,7903.07
06/25/2019,-120.55,7884.72,8005.27,8007.31,7879.15
06/24/2019,-34.8800000000001,8005.7,8040.58,8047.56,8004.63
06/21/2019,3.02000000000044,8031.71,8028.69,8073.02,8011.2
06/20/2019,-36.1099999999997,8051.34,8087.45,8088.88,7996.87
06/19/2019,17.0599999999995,7987.32,7970.26,7998.59,7930.38
06/18/2019,32.9000000000005,7953.88,7920.98,8005.21,7911.67
06/17/2019,25.5900000000001,7845.02,7819.43,7865.98,7812.61
06/14/2019,-10.5299999999997,7796.66,7807.19,7819.21,7778.12
06/13/2019,14.5699999999997,7837.13,7822.56,7848.36,7813.6
06/12/2019,-10.4099999999999,7792.72,7803.13,7819.16,7773.97
06/11/2019,-78.4700000000003,7822.57,7901.04,7909.99,7798.63
06/10/2019,24.3000000000002,7823.17,7798.87,7895.44,7795.76
06/07/2019,89.1300000000001,7742.1,7652.97,7767.02,7647.91
06/06/2019,33.3100000000004,7615.55,7582.24,7634.12,7546.22
06/05/2019,-10.2000000000007,7575.48,7585.68,7589.47,7498.17
06/04/2019,113.18,7527.12,7413.94,7529.5,7385.02
06/03/2019,-108.19,7333.02,7441.21,7457.66,7292.22
05/31/2019,-17.8000000000002,7453.15,7470.95,7506.86,7448.23
05/30/2019,2.26000000000022,7567.72,7565.46,7595.9,7527.66
05/29/2019,-5.71000000000004,7547.31,7553.02,7581.11,7503.94
05/28/2019,-48.3099999999995,7607.35,7655.66,7693.74,7603.76
05/24/2019,-38.5599999999995,7637.01,7675.57,7694.15,7631.25
05/23/2019,-32.4400000000005,7628.28,7660.72,7665.15,7585.32
05/22/2019,1.03999999999996,7750.84,7749.8,7786.33,7738.35
05/21/2019,20.1500000000005,7785.72,7765.57,7804.44,7752.92
05/20/2019,-11.6800000000003,7702.38,7714.06,7747.27,7678.35
05/17/2019,-12.75,7816.28,7829.03,7918.71,7810.35
05/16/2019,65.4700000000003,7898.05,7832.58,7946.23,7826.67
05/15/2019,139.349999999999,7822.15,7682.8,7838.72,7682.24
05/14/2019,44.8299999999999,7734.49,7689.66,7776.2,7665.3
05/13/2019,-73.0499999999993,7647.02,7720.07,7760.83,7627.22
05/10/2019,35.6299999999992,7916.94,7881.31,7949.34,7759.34
05/09/2019,57.3800000000001,7910.59,7853.21,7929.78,7796.16
05/08/2019,-2.92000000000007,7943.32,7946.24,8004.49,7923.35
05/07/2019,-79.7600000000002,7963.76,8043.52,8070.97,7899.02
05/06/2019,141.44,8123.29,7981.85,8135.54,7981.85
05/03/2019,71.1199999999999,8164,8092.88,8164.71,8084.8
05/02/2019,-9.70999999999913,8036.77,8046.48,8094.06,7976.77
05/01/2019,-83.29,8049.64,8132.93,8146,8048.23
04/30/2019,-9.51999999999953,8095.39,8104.91,8124.61,8050.55
04/29/2019,14.2000000000007,8161.85,8147.65,8176.08,8136.41
04/26/2019,46.1199999999999,8146.4,8100.28,8146.42,8060.89
04/25/2019,-32.1700000000001,8118.68,8150.85,8151.84,8075.41
04/24/2019,-20.8699999999999,8102.01,8122.88,8139.55,8101.7
04/23/2019,94.0699999999997,8120.82,8026.75,8128.87,8023.81
04/22/2019,45.9000000000006,8015.27,7969.37,8017.15,7965.9
04/18/2019,-0.389999999999418,7998.06,7998.45,8002.31,7950.97
04/17/2019,-48.8900000000003,7996.08,8044.97,8052.4,7973.38
04/16/2019,-0.340000000000146,8000.23,8000.57,8017.56,7978.81
04/15/2019,-11.1499999999996,7976.01,7987.16,7993.33,7933.56
04/12/2019,0.0100000000002183,7984.16,7984.15,7992.09,7952.61
04/11/2019,-27.8400000000001,7947.36,7975.2,7975.2,7933.41
04/10/2019,41.5100000000002,7964.24,7922.73,7965.33,7916.9
04/09/2019,-15.4900000000007,7909.28,7924.77,7945.55,7897.61
04/08/2019,28.9899999999998,7953.88,7924.89,7955.9,7891.85
04/05/2019,24.1799999999994,7938.69,7914.51,7940.45,7909.14
04/04/2019,-2.48000000000047,7891.78,7894.26,7917.65,7844.96
04/03/2019,4.36999999999989,7895.55,7891.18,7938.26,7870.9
04/02/2019,24.0799999999999,7848.69,7824.61,7854.92,7811.28
04/01/2019,28.6700000000001,7828.91,7800.24,7831.45,7777.09
03/29/2019,2.60999999999967,7729.32,7726.71,7733.62,7688.51
03/28/2019,9.10000000000036,7669.17,7660.07,7689.16,7619.82
03/27/2019,-58.6700000000001,7643.38,7702.05,7712.84,7582.09
03/26/2019,-8.47999999999956,7691.52,7700,7738.17,7649.21
03/25/2019,18.5600000000004,7637.54,7618.98,7662.38,7579.29
03/22/2019,-157.58,7642.67,7800.25,7817.83,7642.57
03/21/2019,133.53,7838.96,7705.43,7850.11,7705.43
03/20/2019,7.02000000000044,7728.97,7721.95,7779.24,7674.04
03/19/2019,-23.4499999999998,7723.95,7747.4,7767.89,7699.15
03/18/2019,18.0999999999995,7714.48,7696.38,7737.67,7677.74
03/15/2019,30.1199999999999,7688.53,7658.41,7714.96,7652.04
03/14/2019,-13.8800000000001,7630.91,7644.79,7653.1,7627.02
03/13/2019,22.0299999999997,7643.41,7621.38,7677.07,7619.46
03/12/2019,19.1799999999994,7591.03,7571.85,7611.13,7560.46
03/11/2019,115.5,7558.06,7442.56,7558.23,7442.4
03/08/2019,73.79,7408.14,7334.35,7411.52,7332.92
03/07/2019,-62.3299999999999,7421.46,7483.79,7489.08,7397.19
03/06/2019,-69.46,7505.92,7575.38,7579.02,7499.87
03/05/2019,-5.93000000000029,7576.36,7582.29,7598.66,7543.54
03/04/2019,-59.0500000000002,7577.57,7636.62,7643.66,7501.56
03/01/2019,7.90000000000055,7595.35,7587.45,7603.04,7540.75
02/28/2019,-0.780000000000655,7532.53,7533.31,7561.9,7516.48
02/27/2019,28.0900000000001,7554.51,7526.42,7562.29,7485.39
02/26/2019,14.0100000000002,7549.3,7535.29,7573.22,7524.31
02/25/2019,-30.8400000000001,7554.46,7585.3,7602.69,7551.61
02/22/2019,45.9099999999999,7527.54,7481.63,7527.54,7479.01
02/21/2019,-15.6999999999998,7459.71,7475.41,7485.75,7430.89
02/20/2019,-1.24000000000069,7489.07,7490.31,7513.7,7455.25
02/19/2019,36.0200000000004,7486.77,7450.75,7507.79,7450.27
02/15/2019,3.84000000000015,7472.41,7468.57,7477.28,7440.26
02/14/2019,36.6999999999998,7426.95,7390.25,7454.42,7375.71
02/13/2019,-17.0799999999999,7420.38,7437.46,7461.66,7413.84
02/12/2019,55.7699999999995,7414.62,7358.85,7419.43,7349.8
02/11/2019,-19.4700000000003,7307.9,7327.37,7343.56,7290.03
02/08/2019,65.8999999999996,7298.2,7232.3,7299.44,7225.14
02/07/2019,-28.1499999999996,7288.35,7316.5,7336.74,7235.05
02/06/2019,-25.1599999999999,7375.28,7400.44,7410.77,7346.72
02/05/2019,45.7399999999998,7402.08,7356.34,7408.68,7355.36
02/04/2019,81.2600000000002,7347.54,7266.28,7348.23,7261.07
02/01/2019,7.5,7263.87,7256.37,7299.94,7243.41
01/31/2019,73.5699999999997,7281.74,7208.17,7303.12,7205.95
01/30/2019,88.29,7183.08,7094.79,7201.31,7065.57
01/29/2019,-59.1999999999998,7028.29,7087.49,7092.29,7011.47
01/28/2019,10.6700000000001,7085.68,7075.01,7086.3,7034.25
01/25/2019,36.6799999999994,7164.86,7128.18,7174.56,7111.09
01/24/2019,31.21,7073.46,7042.25,7078.96,7029.95
01/23/2019,-35.8799999999992,7025.77,7061.65,7084.85,6953.23
01/22/2019,-89.21,7020.36,7109.57,7110.16,6979.81
01/18/2019,23.1399999999994,7157.23,7134.09,7185.38,7096.62
01/17/2019,74.3299999999999,7084.46,7010.13,7113.95,7003.62
01/16/2019,0.9399999999996,7034.69,7033.75,7079.63,7028.12
01/15/2019,92.4399999999996,7023.83,6931.39,7025.85,6928.12
01/14/2019,-2.10999999999967,6905.92,6908.03,6936.22,6887.48
01/11/2019,24.0199999999995,6971.48,6947.46,6975.65,6933.6
01/10/2019,77.4200000000001,6986.07,6908.65,6991.37,6877.08
01/09/2019,34.0199999999995,6957.08,6923.06,6985.22,6899.56
01/08/2019,3.5600000000004,6897,6893.44,6909.58,6795.86
01/07/2019,65.9400000000005,6823.47,6757.53,6855.6,6741.4
01/04/2019,171.719999999999,6738.86,6567.14,6760.69,6554.24
01/03/2019,-121.27,6463.5,6584.77,6600.21,6457.13
01/02/2019,159.03,6665.94,6506.91,6693.71,6506.88
12/31/2018,-14.2400000000007,6635.28,6649.52,6659.96,6570.06
12/28/2018,-32.2699999999995,6584.52,6616.79,6684.18,6529.22
12/27/2018,122.3,6579.49,6457.19,6583.01,6336.97
12/26/2018,296.5,6554.36,6257.86,6555.53,6214.34
12/24/2018,-85.5699999999997,6192.92,6278.49,6355.18,6190.17
12/21/2018,-240.5,6332.99,6573.49,6586.68,6304.63
12/20/2018,-79.3500000000004,6528.41,6607.76,6666.2,6447.91
12/19/2018,-140.76,6636.83,6777.59,6868.86,6586.5
12/18/2018,-25.9099999999999,6783.91,6809.82,6847.27,6733.71
12/17/2018,-132.73,6753.73,6886.46,6931.81,6710.01
12/14/2018,-75.71,6910.66,6986.37,7027.17,6898.99
12/13/2018,-64.9499999999998,7070.33,7135.28,7154.64,7034.82
